lat,lon,amenity,leisure,shop
57.7072763,11.9703703,bicycle_parking,,
57.7075175,11.9738516,waste_basket,,
57.7209469,11.9448316,bicycle_parking,,
57.7208908,11.9445239,bench,,
57.7208902,11.9444587,bench,,
57.7443753,11.9761572,waste_basket,,
57.7466057,11.9786657,grit_bin,,
57.749586,11.9808823,bench,,
57.7495656,11.9808641,bench,,
57.7260485,11.9454613,bench,,
57.726027,11.9454585,bench,,
57.7545682,11.9802846,bench,,
57.754547,11.9803069,bench,,
57.7574918,11.9848416,bench,,
57.7589845,11.9954666,waste_basket,,
57.7696859,11.9971583,waste_basket,,
57.7697819,11.9972272,waste_basket,,
57.7697962,11.9972395,bench,,
57.7698189,11.997256,bench,,
57.7295309,11.9447702,bicycle_parking,,
57.7298456,11.9517554,waste_basket,,
57.7298473,11.9516786,waste_basket,,
57.704766,11.97875,waste_basket,,
57.7085203,11.9756555,bicycle_parking,,
57.7085732,11.976412,bicycle_parking,,
57.7032665,11.9762975,waste_basket,,
57.7024639,11.9741364,waste_basket,,
57.7016246,11.9719181,waste_basket,,
57.7008258,11.9700477,waste_basket,,
57.6999075,11.9663686,waste_basket,,
57.7088858,11.9703399,,,shoes
57.7090331,11.9699264,,,optician
57.6413776,11.9495638,waste_basket,,
57.7085051,11.9693686,cafe,,
57.6403156,11.9515876,waste_basket,,
57.6403428,11.9512512,waste_basket,,
57.7043711,11.974514,,picnic_table,
57.7031247,11.9683671,,picnic_table,
57.7031827,11.9683661,,picnic_table,
57.7031172,11.9682294,,picnic_table,
57.7074371,11.9630924,,playground,
57.6920949,11.9521888,,outdoor_seating,
57.6917907,11.9527348,,outdoor_seating,
57.7057208,11.9577383,bench,,
57.7056598,11.9576325,bench,,
57.7061092,11.9590795,waste_basket,,
57.7057637,11.9657572,,outdoor_seating,
57.7071379,11.9679251,waste_basket,,
57.707186,11.9678994,bench,,
57.7074974,11.9677262,waste_basket,,
57.7090915,11.9668927,bench,,
57.7208252,11.9605258,bench,,
57.7207661,11.9641266,bench,,
57.72417,11.945261,vending_machine,,
57.7208237,11.9438638,waste_basket,,
57.7208265,11.9439471,bench,,
57.7210335,11.9455188,bench,,
57.7210551,11.9455613,bench,,
57.7209802,11.9455902,bench,,
57.7208271,11.943987,bench,,
57.6896242,11.9473616,waste_basket,,
57.6895618,11.94718,waste_basket,,
57.6892884,11.9467005,waste_basket,,
57.6899174,11.9469768,bench,,
57.6897171,11.9469276,bench,,
57.6897861,11.9469181,,picnic_table,
57.6897447,11.9469866,,picnic_table,
57.6895209,11.9473556,bench,,
57.6892575,11.947697,bench,,
57.6907633,11.9482877,vending_machine,,
57.6907617,11.9483062,bicycle_parking,,
57.6911211,11.9483734,waste_basket,,
57.6917923,11.9482667,waste_basket,,
57.6927308,11.9501708,,outdoor_seating,
57.6925808,11.9498839,,outdoor_seating,
57.7475349,11.951059,bench,,
57.7475183,11.9510752,bench,,
57.7043842,11.9629289,bar,,
57.7046819,11.9616275,pub,,
57.740864,12.0287578,,,convenience
57.6258871,11.8013975,,marina,
57.6507655,11.7942211,,marina,
57.7067189,11.9689556,bench,,
57.7110121,11.9891737,bicycle_parking,,
57.7067116,11.9688991,bench,,
57.7060889,11.9625359,vending_machine,,
57.6896565,11.9495293,waste_basket,,
57.6891803,11.9494181,waste_basket,,
57.6905566,11.9499162,waste_basket,,
57.6888201,11.9502829,waste_basket,,
57.7009495,11.9627276,vending_machine,,
57.7042419,11.9615818,waste_basket,,
57.6987064,11.95165,vending_machine,,
57.7040252,11.9562554,bicycle_parking,,
57.7064339,11.9570121,waste_basket,,
57.7061946,11.9570311,,outdoor_seating,
57.7061279,11.9571952,waste_basket,,
57.6965982,11.9067898,bench,,
57.6965785,11.9067606,bench,,
57.698626,11.9118055,waste_basket,,
57.6985751,11.91068,waste_basket,,
57.7093857,11.9410426,bench,,
57.7092923,11.940911,bicycle_parking,,
57.7091274,11.9406361,bicycle_parking,,
57.7089093,11.9402833,bicycle_parking,,
57.7088153,11.9401073,bicycle_parking,,
57.7086565,11.9398495,bicycle_parking,,
57.7071676,11.9385836,bicycle_repair_station,,
57.6950984,11.9046525,waste_basket,,
57.6948507,11.904123,waste_basket,,
57.6945978,11.9035297,waste_basket,,
57.6943866,11.902995,waste_basket,,
57.6957485,11.9040777,waste_basket,,
57.6958194,11.9045122,bench,,
57.695527,11.9046987,bench,,
57.6964334,11.908207,waste_basket,,
57.6974408,11.9085773,waste_basket,,
57.6972269,11.9086201,waste_basket,,
57.5627494,11.9284112,toilets,,
57.5624415,11.9286736,bicycle_parking,,
57.5625984,11.9280332,bicycle_parking,,
57.7581763,12.0476293,bench,,
57.7581619,12.047408,bench,,
57.7497694,11.9823291,cafe,,
57.6484801,11.9333731,waste_basket,,
57.6483838,11.9337873,waste_basket,,
57.6484218,11.9337006,bench,,
57.6484315,11.933673,bench,,
57.6484529,11.9334403,bench,,
57.6484414,11.9334702,bench,,
57.6487642,11.935013,bench,,
57.6487516,11.9350792,waste_basket,,
57.7146098,11.9748469,bicycle_parking,,
57.7149932,11.9748258,bicycle_parking,,
57.7150151,11.9747706,bicycle_parking,,
57.7152767,11.9745833,bicycle_parking,,
57.7153403,11.974462,bicycle_parking,,
57.715299,11.9741894,bicycle_parking,,
57.6415384,11.9498169,waste_basket,,
57.6415401,11.9499283,bench,,
57.6415405,11.9498807,bench,,
57.6413791,11.9494538,bench,,
57.6413786,11.9494993,bench,,
57.6784998,11.9012399,bicycle_parking,,
57.6784432,11.9013132,bicycle_parking,,
57.6788095,11.901582,waste_basket,,
57.6784102,11.9012376,bicycle_parking,,
57.6786641,11.9016061,waste_basket,,
57.7229175,12.0504451,waste_basket,,
57.7229633,12.0509451,waste_basket,,
57.7214385,12.0546254,waste_basket,,
57.7214087,12.0537265,waste_basket,,
57.7213657,12.0531039,waste_basket,,
57.6775337,11.9013488,bicycle_parking,,
57.7216206,12.0514328,waste_basket,,
57.6927844,11.9413803,kindergarten,,
57.6917801,11.9405143,,firepit,
57.6923634,11.9404725,,pitch,
57.6982133,11.9372473,bench,,
57.6981903,11.9372031,bench,,
57.698289,11.9365956,bench,,
57.698258,11.9365476,bench,,
57.7045001,11.9648856,toilets,,
57.6262239,11.9253487,bench,,
57.7088836,11.9730491,photo_booth,,
57.7094423,11.9728214,luggage_locker,,
57.7088381,11.9730732,photo_booth,,
57.7088609,11.9730601,luggage_locker,,
57.7094882,11.9724045,parcel_locker,,
57.7552196,11.9904615,waste_basket,,
57.7134726,11.9914804,bench,,
57.7073638,11.9724091,waste_basket,,
57.6257723,11.9336859,bench,,
57.6260885,11.927352,bench,,
57.6939709,11.9564264,,picnic_table,
57.6939817,11.956399,,picnic_table,
57.7217232,12.0534939,waste_basket,,
57.7226023,12.0489625,waste_basket,,
57.7222228,12.0490766,bench,,
57.7224273,12.0492742,,outdoor_seating,
57.722087,12.0486451,bench,,
57.7226137,12.0474637,waste_basket,,
57.7147494,12.0036779,waste_basket,,
57.7116706,11.9897209,waste_basket,,
57.7067012,11.969899,waste_basket,,
57.698471,11.9518517,waste_basket,,
57.6979241,11.9515292,waste_basket,,
57.6952385,11.953608,vending_machine,,
57.6952346,11.9536032,waste_basket,,
57.6894541,11.9464857,bbq,,
57.6893095,11.9463692,bench,,
57.6893336,11.9463698,bench,,
57.6899588,11.9457425,bench,,
57.690003,11.9458104,bench,,
57.6900131,11.945848,bench,,
57.6926147,11.9487332,waste_basket,,
57.6898903,11.9461031,waste_basket,,
57.689965,11.9455675,waste_basket,,
57.6895854,11.9457525,waste_basket,,
57.6892765,11.9457054,waste_basket,,
57.6894277,11.9464332,bbq,,
57.6899357,11.9471304,bicycle_repair_station,,
57.6899145,11.9471343,drinking_water,,
57.6733623,11.9144413,bench,,
57.6733944,11.9141643,bench,,
57.6756126,11.9131727,bench,,
57.6756328,11.9131737,bench,,
57.6756858,11.913208,waste_basket,,
57.706521,11.9730959,,,hairdresser
57.7066367,11.9728069,,,hairdresser
57.7073622,11.9708799,bicycle_parking,,
57.7043958,11.9748176,,picnic_table,
57.7043642,11.9748013,,picnic_table,
57.706555,11.976746,bench,,
57.7064993,11.9765935,bench,,
57.7064472,11.9764433,bench,,
57.7066234,11.9766474,bench,,
57.7065662,11.9764945,bench,,
57.7065173,11.9763498,bench,,
57.7064679,11.9763727,fountain,,
57.7064854,11.9764203,fountain,,
57.706502,11.9764652,fountain,,
57.7065199,11.976515,fountain,,
57.7065374,11.9765609,fountain,,
57.7065556,11.976612,fountain,,
57.7065751,11.9766635,fountain,,
57.7065939,11.9767156,fountain,,
57.7067122,11.9768671,bench,,
57.706626,11.976981,bench,,
57.7067682,11.9688267,bench,,
57.7066295,11.9688272,waste_basket,,
57.6990415,11.9701246,bench,,
57.7068017,11.9684214,bench,,
57.7066629,11.968488,bench,,
57.7067142,11.9688591,bench,,
57.6753342,11.9191159,waste_basket,,
57.7006072,11.9536152,waste_basket,,
57.7081425,11.9386948,waste_basket,,
57.7074825,11.9373738,post_box,,
57.731518,11.9764298,bench,,
57.7315171,11.9763905,bench,,
57.7434466,11.9757354,waste_basket,,
57.7405205,11.9744297,grit_bin,,
57.7610138,11.9945427,,,gas
57.7682231,11.9997145,fast_food,,
57.7274887,11.9704799,waste_basket,,
57.7286664,11.9714623,grit_bin,,
57.7276281,11.9714979,waste_basket,,
57.7506646,11.9810936,waste_basket,,
57.7490644,11.9801894,waste_basket,,
57.7000543,11.9514301,waste_basket,,
57.6918666,11.9792522,,,musical_instrument
57.6937298,11.9765587,,,lighting
57.6803193,11.9014982,waste_basket,,
57.689223,11.9462441,bicycle_parking,,
57.6892137,11.946213,,picnic_table,
57.6891964,11.9461704,,picnic_table,
57.6892471,11.9457344,bench,,
57.689067,11.945897,bench,,
57.7038429,11.9659171,restaurant,,
57.6678571,11.9276684,bench,,
57.6679431,11.931282,bench,,
57.6745049,11.9361301,waste_basket,,
57.666693,11.9324317,bench,,
57.672329,11.927535,waste_basket,,
57.6671728,11.9311713,bicycle_parking,,
57.6667658,11.931587,bench,,
57.666744,11.9315888,bench,,
57.6751091,11.9191732,bench,,
57.6677078,11.9307903,waste_basket,,
57.6653061,11.9311083,,picnic_table,
57.6674386,11.9268138,bench,,
57.667724,11.9304434,waste_basket,,
57.6676397,11.9316275,bench,,
57.6672278,11.9312358,bench,,
57.6675911,11.9316276,bicycle_parking,,
57.6679359,11.9313954,waste_basket,,
57.6673217,11.9315714,bench,,
57.6676295,11.9316281,waste_basket,,
57.6673926,11.9315605,bench,,
57.66686,11.9315938,waste_basket,,
57.6666795,11.9323996,waste_basket,,
57.6657919,11.9309222,bench,,
57.6661563,11.9311731,bench,,
57.6654457,11.9311186,bench,,
57.666455,11.9302458,bench,,
57.6661729,11.9311754,bench,,
57.6668443,11.9292555,bench,,
57.6668883,11.9292557,bench,,
57.6670466,11.9292753,bicycle_parking,,
57.6669696,11.9293209,waste_basket,,
57.6680488,11.9278671,bench,,
57.6681749,11.9277492,bench,,
57.6677331,11.9288702,bench,,
57.6677341,11.9288994,bench,,
57.6677343,11.9289268,bench,,
57.6670946,11.9313847,bench,,
57.6671881,11.9313795,bench,,
57.666804,11.9323558,bench,,
57.6670926,11.9324109,bench,,
57.6957397,11.9519756,,,seafood
57.6956022,11.9520151,bench,,
57.6955999,11.951976,waste_basket,,
57.6670278,11.9320743,cafe,,
57.7500804,11.9904892,waste_basket,,
57.715727,11.9664532,waste_basket,,
57.7089353,11.9709435,bench,,
57.7089736,11.9709293,bench,,
57.7067723,11.9690666,waste_basket,,
57.7114397,11.9662477,,outdoor_seating,
57.6901703,11.9513503,waste_basket,,
57.6912962,11.9505012,vending_machine,,
57.6923518,11.9504083,vending_machine,,
57.7273969,11.94447,bench,,
57.7273979,11.9444291,bench,,
57.6742124,11.9157082,bench,,
57.6736146,11.9144958,bench,,
57.6740952,11.914194,waste_basket,,
57.6747191,11.9180242,bench,,
57.6745699,11.9184489,bench,,
57.6738649,11.9185689,bench,,
57.6852952,11.9427934,waste_basket,,
57.6849029,11.9429403,waste_basket,,
57.6862443,11.9426138,bbq,,
57.6872767,11.9422353,watering_place,,
57.6873593,11.9423479,toilets,,
57.6837173,11.9436938,ice_cream,,
57.6896033,11.9466348,bbq,,
57.6738681,11.9185288,bench,,
57.6736935,11.9146466,bench,,
57.6740257,11.914492,bench,,
57.6738135,11.9147627,waste_basket,,
57.6736589,11.9147171,,picnic_table,
57.6737007,11.9146773,bench,,
57.6735646,11.9148381,bench,,
57.6737019,11.9146594,bench,,
57.6736837,11.9146431,bench,,
57.6740428,11.9143085,bench,,
57.6737725,11.9145471,bench,,
57.6737057,11.9148862,bench,,
57.598528,11.9524086,restaurant,,
57.6912145,11.9416752,bench,,
57.7203318,12.0519539,waste_basket,,
57.698173,11.9508541,restaurant,,
57.6875047,11.9858506,drinking_water,,
57.6655711,11.8588719,,slipway,
57.7043754,11.9646494,waste_basket,,
57.7089687,11.9710577,waste_basket,,
57.7090777,11.9709897,waste_basket,,
57.7091934,11.9709358,waste_basket,,
57.6828117,11.9625507,waste_basket,,
57.6834201,11.9632279,waste_basket,,
57.6831832,11.9616401,bench,,
57.6835211,11.9631615,bench,,
57.6809072,11.9644829,waste_basket,,
57.6831733,11.9616656,bench,,
57.6834478,11.9632183,bench,,
57.6827539,11.961429,waste_basket,,
57.6827752,11.9613073,bench,,
57.6834727,11.9631908,bench,,
57.6827889,11.9626043,bench,,
57.6827984,11.9625731,bench,,
57.6832335,11.960993,waste_basket,,
57.6832408,11.9620594,waste_basket,,
57.6823415,11.9632768,waste_basket,,
57.6815406,11.96386,waste_basket,,
57.6807532,11.9634923,bicycle_parking,,
57.6812057,11.9644504,bench,,
57.6930011,11.9557777,bench,,
57.683296,11.9608073,post_box,,
57.6964903,11.9542454,bench,,
57.6925202,11.956072,,outdoor_seating,
57.6933945,11.9709891,waste_basket,,
57.6934702,11.9707424,bicycle_parking,,
57.6932977,11.9570708,parcel_locker,,
57.7977438,12.0805842,waste_basket,,
57.8241908,12.0726477,,picnic_table,
57.6971794,11.9381337,bench,,
57.7046999,11.961717,restaurant,,
57.6899418,11.9679103,bench,,
57.7142716,11.9682578,waste_basket,,
57.7670948,11.930973,waste_basket,,
57.7245347,11.9345985,waste_basket,,
57.7347634,11.9416561,waste_basket,,
57.7620375,11.9345113,bench,,
57.7642283,11.9295682,waste_basket,,
57.7525658,11.9384252,waste_basket,,
57.7718641,11.8814977,waste_basket,,
57.6955712,11.9519953,bicycle_parking,,
57.6955457,11.951577,vending_machine,,
57.6958658,11.951311,,outdoor_seating,
57.6959579,11.9512788,,outdoor_seating,
57.6957546,11.9520612,grit_bin,,
57.8334468,12.0620375,,firepit,
57.6906265,11.9480202,bicycle_parking,,
57.7104893,11.7798869,,,sewing
57.7102859,11.7797152,,,beauty
57.6815385,11.9641621,bicycle_parking,,
57.6811047,11.9644263,bicycle_parking,,
57.6816869,11.890684,bench,,
57.6794716,11.8941493,waste_basket,,
57.684885,11.8884597,bench,,
57.683184,11.8900881,waste_basket,,
57.6832017,11.8900978,,picnic_table,
57.684894,11.8883169,bench,,
57.6840445,11.8901386,waste_basket,,
57.6858679,11.8854401,bicycle_parking,,
57.6849313,11.8879467,waste_basket,,
57.6805322,11.8901667,bench,,
57.6848858,11.8892701,waste_basket,,
57.6805396,11.890907,bench,,
57.6804823,11.890578,bicycle_parking,,
57.6804909,11.8900766,bench,,
57.6805513,11.8900295,bench,,
57.6809539,11.8903273,bicycle_parking,,
57.6797684,11.8896626,waste_basket,,
57.67843,11.8925085,,,hairdresser
57.6334476,11.9363233,restaurant,,
57.6334588,11.9368515,waste_basket,,
57.6335291,11.937249,restaurant,,
57.6336898,11.9368146,waste_basket,,
57.6334518,11.9368517,bench,,
57.6334779,11.9367397,,,confectionery
57.6334464,11.9361804,,,hairdresser
57.6340466,11.9369938,bench,,
57.634026,11.9367248,waste_basket,,
57.6334772,11.9376628,bench,,
57.6334938,11.937638,waste_basket,,
57.6334644,11.9376857,bench,,
57.6337418,11.9360614,bicycle_parking,,
57.7009469,11.9739817,waste_basket,,
57.6986696,11.9429517,waste_basket,,
57.7013597,11.9733795,waste_basket,,
57.6989008,11.9404369,waste_basket,,
57.6987202,11.939582,grit_bin,,
57.6989684,11.9407859,waste_basket,,
57.6985636,11.9412956,waste_basket,,
57.6985582,11.9413024,vending_machine,,
57.6988362,11.9436856,waste_basket,,
57.6990778,11.943241,waste_basket,,
57.6987524,11.9427488,waste_basket,,
57.6998267,11.9568647,waste_basket,,
57.7121583,11.9722787,restaurant,,
57.641668,11.9009418,restaurant,,
57.6416389,11.9004489,,,hairdresser
57.6418001,11.9006079,,,butcher
57.6969806,11.9860942,waste_basket,,
57.6837151,11.9624285,bicycle_parking,,
57.5941628,11.9199214,,picnic_table,
57.588474,11.9131861,,picnic_table,
57.5938647,11.9204267,,picnic_table,
57.5893972,11.9168733,,picnic_table,
57.5941679,11.9206323,,picnic_table,
57.589483,11.9167575,,picnic_table,
57.5939601,11.9208368,,picnic_table,
57.5941682,11.920874,,picnic_table,
57.5885712,11.9134709,,picnic_table,
57.5939135,11.9203913,bicycle_parking,,
57.6933054,11.9562645,bicycle_parking,,
57.7697342,12.0598868,bench,,
57.7361972,12.0248677,waste_basket,,
57.7351205,12.0242795,waste_basket,,
57.7305743,12.0190996,waste_basket,,
57.7294874,12.0138848,waste_basket,,
57.7294078,12.0150071,waste_basket,,
57.6815611,11.9104181,bench,,
57.6817199,11.9093206,bicycle_parking,,
57.6817846,11.9098474,bicycle_parking,,
57.6814569,11.910456,bicycle_parking,,
57.6817568,11.909555,bicycle_parking,,
57.6817425,11.9103136,bicycle_parking,,
57.6816613,11.9103322,bench,,
57.6816892,11.9103283,bench,,
57.681543,11.9076698,,,bicycle
57.700825,11.9739234,,outdoor_seating,
57.7146184,11.9979607,bicycle_parking,,
57.7003487,11.9746082,,outdoor_seating,
57.7008569,11.9741205,bicycle_parking,,
57.7015883,11.9728192,,outdoor_seating,
57.6814267,11.9106927,bench,,
57.6733599,11.9132264,bench,,
57.6733842,11.9133122,bench,,
57.671939,11.9121361,,picnic_table,
57.6743381,11.9193573,bench,,
57.6711768,11.9182233,bench,,
57.6733754,11.913298,bench,,
57.6713493,11.9185104,bench,,
57.6741524,11.9129636,bench,,
57.6719455,11.912076,,picnic_table,
57.6718942,11.9122522,,picnic_table,
57.6712686,11.9180408,bench,,
57.6715118,11.9181851,waste_basket,,
57.6717138,11.9178805,waste_basket,,
57.6711832,11.9160277,waste_basket,,
57.6733527,11.9132106,bench,,
57.6733614,11.9132413,waste_basket,,
57.6720138,11.9186385,bench,,
57.6719375,11.912217,waste_basket,,
57.6734269,11.9134032,bench,,
57.671128,11.9180489,bench,,
57.6712732,11.9181249,,picnic_table,
57.6717121,11.9178369,bench,,
57.67167,11.9189464,bench,,
57.67151,11.9182136,bench,,
57.6713956,11.9184674,bicycle_parking,,
57.6711855,11.9182242,bench,,
57.6711754,11.9160647,waste_basket,,
57.6715666,11.9185873,bench,,
57.6712748,11.9180271,waste_basket,,
57.6711058,11.9182229,,picnic_table,
57.67162,11.9192958,bench,,
57.6745276,11.919419,bench,,
57.672018,11.9186047,bench,,
57.6714031,11.9181804,,firepit,
57.672015,11.9204441,waste_basket,,
57.6744873,11.9194759,bicycle_parking,,
57.6780828,11.9696181,grit_bin,,
57.7162771,11.9477344,,,bakery
57.7210968,11.9443906,restaurant,,
57.609797,11.7876718,,,kiosk
57.7150527,11.9455777,fast_food,,
57.6315012,11.6082921,bbq,,
57.6315179,11.6083164,,picnic_table,
57.6315691,11.6083362,,picnic_table,
57.6317229,11.6089801,,picnic_table,
57.71524,11.9459281,restaurant,,
57.6917134,11.9521631,bicycle_parking,,
57.6914599,11.952031,bicycle_parking,,
57.6916303,11.9521209,bicycle_parking,,
57.6998118,11.9628393,waste_basket,,
57.7199889,11.9527769,vending_machine,,
57.7084465,11.973443,waste_basket,,
57.7089851,11.9710483,bench,,
57.7090915,11.9709811,bench,,
57.7089565,11.970936,waste_basket,,
57.7092119,11.9709281,bench,,
57.6763864,11.919386,bench,,
57.6759991,11.9198664,bench,,
57.6763033,11.9187281,bench,,
57.7021762,11.9561328,bar,,
57.677175,11.9175474,bench,,
57.6785109,11.9170612,bench,,
57.6787273,11.9170893,bench,,
57.6813778,11.9110194,bicycle_parking,,
57.6774614,11.9171246,bench,,
57.6789369,11.9164811,bench,,
57.6801481,11.9150841,bench,,
57.6797535,11.9164694,bench,,
57.6760258,11.9188804,bench,,
57.6796814,11.9162797,bench,,
57.679128,11.9162634,bench,,
57.6782505,11.9169382,bench,,
57.6784308,11.9167248,bench,,
57.6792171,11.9161451,bench,,
57.6809077,11.9122319,bench,,
57.6798485,11.916781,bench,,
57.6812928,11.9110882,bicycle_parking,,
57.6799493,11.9153701,bench,,
57.6810681,11.9116475,bench,,
57.6811045,11.9116475,bicycle_parking,,
57.6798856,11.9163555,bench,,
57.6812193,11.9115335,bicycle_parking,,
57.6811524,11.9116086,bicycle_parking,,
57.6810233,11.9120736,bicycle_parking,,
57.6808389,11.9130673,bench,,
57.6809608,11.9122775,bicycle_parking,,
57.6810798,11.9116624,bench,,
57.6814013,11.9104587,bicycle_parking,,
57.6812445,11.91106,bench,,
57.6814691,11.9109358,bicycle_parking,,
57.7327649,12.0246611,,picnic_table,
57.7327464,12.0246068,,picnic_table,
57.7327801,12.0245904,waste_basket,,
57.7336987,12.0312701,waste_basket,,
57.7036089,11.9688719,bar,,
57.6907206,11.9483088,charging_station,,
57.6906759,11.9483081,charging_station,,
57.6906318,11.94831,charging_station,,
57.690587,11.9483097,charging_station,,
57.6905422,11.9483093,charging_station,,
57.6904983,11.9483135,charging_station,,
57.6904512,11.9483155,charging_station,,
57.6904102,11.9483161,charging_station,,
57.6987027,11.9705768,bench,,
57.6928592,11.9903951,waste_basket,,
57.6972676,11.9870734,waste_basket,,
57.6891926,11.9050074,bicycle_parking,,
57.6885434,11.9056443,,swimming_pool,
57.6720295,11.8798414,,,seafood
57.6720705,11.879868,parcel_locker,,
57.6720969,11.8798956,parcel_locker,,
57.73668,12.0265875,bench,,
57.7366585,12.0265819,bench,,
57.7367072,12.0265941,waste_basket,,
57.7068643,11.9688738,bench,,
57.6315081,11.6074661,,picnic_table,
57.7175392,12.015512,bench,,
57.7187835,12.0219338,bench,,
57.7181644,12.0263026,bench,,
57.717972,12.0328079,bench,,
57.7176502,12.039638,bench,,
57.7156015,12.0503739,waste_basket,,
57.7172104,12.0110946,waste_basket,,
57.7145234,12.0390773,bicycle_parking,,
57.7157639,12.0436498,waste_basket,,
57.7158847,12.0435451,bench,,
57.7165501,12.0442817,bench,,
57.7178861,12.0453215,bench,,
57.7180495,12.0450483,bicycle_parking,,
57.7205957,12.0468987,waste_basket,,
57.7202636,12.0494643,waste_basket,,
57.7202906,12.051159,bench,,
57.7205355,12.0528308,waste_basket,,
57.7206741,12.053553,waste_basket,,
57.6915514,11.9891276,bench,,
57.6917057,11.9900856,bench,,
57.6917366,11.9900968,bicycle_parking,,
57.7164661,11.9989,bicycle_parking,,
57.7163612,11.9987232,bicycle_parking,,
57.7069656,11.9779714,waste_basket,,
57.7091985,11.9982869,bench,,
57.6936316,11.9592482,bench,,
57.6977311,11.9863872,vending_machine,,
57.6992077,11.9859493,waste_basket,,
57.7348696,12.0458006,bench,,
57.734871,12.0458419,bench,,
57.7323342,12.0305711,grit_bin,,
57.7128966,11.9912362,bicycle_parking,,
57.7068618,11.9694247,bench,,
57.721744,12.050045,bench,,
57.7217443,12.0500788,bench,,
57.7217441,12.0501162,bench,,
57.7578267,11.9882248,waste_basket,,
57.7493747,11.9897493,waste_basket,,
57.707676,11.982856,vending_machine,,
57.7470633,11.9893308,bench,,
57.7469936,11.9893283,waste_basket,,
57.7059708,11.9604658,bicycle_parking,,
57.7074219,11.9718546,bicycle_parking,,
57.7060422,11.9654374,bicycle_parking,,
57.7766198,12.0648273,bicycle_parking,,
57.7770581,12.0651605,bicycle_parking,,
57.6907686,11.9700515,bench,,
57.6909535,11.9700212,bench,,
57.6915537,11.9703289,waste_basket,,
57.6903987,11.970123,bench,,
57.6916324,11.9701568,bench,,
57.6917005,11.9701646,bench,,
57.6905276,11.9701194,bench,,
57.6912568,11.969846,bench,,
57.69173,11.9701874,bench,,
57.6916005,11.9701732,bench,,
57.6911075,11.9698393,bench,,
57.7218648,12.0501457,locker,,
57.7220381,12.0495747,locker,,
57.6967363,11.9604212,waste_basket,,
57.7347099,11.9421989,waste_basket,,
57.6986578,11.9693321,waste_basket,,
57.7063169,11.9648287,,outdoor_seating,
57.7732704,11.9121638,waste_basket,,
57.7242399,11.9348992,waste_basket,,
57.7078879,11.9672129,bicycle_parking,,
57.7055465,12.0339994,waste_basket,,
57.705633,12.0339765,bench,,
57.7033275,12.0379894,shower,,
57.7158275,11.9981942,bench,,
57.7158516,11.9981743,bench,,
57.71584,11.9981851,waste_basket,,
57.7157189,11.998401,,picnic_table,
57.7157553,11.9983927,bench,,
57.7157319,11.9983131,,picnic_table,
57.7157003,11.9983347,bench,,
57.7014398,12.0359154,bench,,
57.7056055,12.0408935,bench,,
57.7045296,12.0420956,bench,,
57.7136079,12.0399819,bench,,
57.7176636,12.0308658,bench,,
57.7202984,12.0493832,bench,,
57.7199697,12.0494209,bench,,
57.7193977,12.0499551,bench,,
57.7190325,12.0503744,bench,,
57.7177305,12.0515212,bench,,
57.7177415,12.0514768,waste_basket,,
57.7168673,12.0504084,waste_basket,,
57.7167235,12.0513559,waste_basket,,
57.7165855,12.0505797,waste_basket,,
57.7156,12.0500421,waste_basket,,
57.7057189,12.025423,bench,,
57.7057431,12.025399,bench,,
57.7057457,12.0253531,bench,,
57.6810667,11.941088,,disc_golf_course,
57.7237812,11.9323168,bench,,
57.7238147,11.9323511,bench,,
57.7237646,11.9330779,bench,,
57.6972192,11.9801647,bench,,
57.7068313,11.9696875,bench,,
57.7068234,11.9696455,bench,,
57.7067875,11.9689459,bench,,
57.6715776,11.9048522,bench,,
57.6714857,11.9049958,bench,,
57.6715044,11.9050088,bench,,
57.6716601,11.9048372,waste_basket,,
57.6716098,11.9049293,bench,,
57.7617714,11.9472213,bench,,
57.7623397,11.949323,bench,,
57.7623269,11.9493707,bench,,
57.7622788,11.9487513,bench,,
57.7622662,11.9487927,bench,,
57.7622243,11.9481733,bench,,
57.7622116,11.9482155,bench,,
57.7621651,11.9476027,bench,,
57.7621544,11.9476392,bench,,
57.7617855,11.9471797,bench,,
57.7616634,11.9459595,bench,,
57.7616483,11.9460032,bench,,
57.7617084,11.9465957,bench,,
57.7617226,11.9465528,bench,,
57.7426752,11.9393035,toilets,,
57.7920491,11.9885631,bench,,
57.7920565,11.9875527,bench,,
57.7043224,12.005759,bench,,
57.7955745,12.0541116,bench,,
57.7955611,12.0541585,bench,,
57.7955521,12.0542572,bench,,
57.7955599,12.0543054,bench,,
57.7183414,12.0004816,bicycle_parking,,
57.7235958,11.7672134,,fitness_centre,
57.7249782,11.8568462,parking_entrance,,
57.7315513,11.751664,,picnic_table,
57.7352649,11.7484782,bench,,
57.7331624,11.7485318,bench,,
57.6985181,11.9822715,waste_basket,,
57.6967731,11.9854227,waste_basket,,
57.7209571,12.0512109,locker,,
57.7701688,12.0444516,bench,,
57.770168,12.044413,bench,,
57.6929115,11.9551739,bench,,
57.6831636,12.0016969,,,hairdresser
57.754267,11.9836162,bench,,
57.7558382,11.989673,bench,,
57.7162163,11.9981204,bicycle_parking,,
57.7137138,11.9991711,waste_basket,,
57.7137871,11.9993398,bench,,
57.713704,11.9993091,bench,,
57.7138685,11.9994325,bench,,
57.7138636,11.9997962,waste_basket,,
57.7133506,11.9995631,waste_basket,,
57.7135512,11.9976827,waste_basket,,
